"","date","Price","Quantity","Indicator","latitude","longitude","elev","ws","wd","air_temp","atmos_pres","visibility","dew_point","RH","ceil_hgt","precip_6","season","weekday","month","day","month_name","hour"
"15812",2021-11-26 10:00:00,72.7216666666667,8078.77666666667,"After",-33.9,151.1166666,3,6.7,170,16.2,NA,NA,14.7,90.9038443099646,NA,7,"spring (SON)","Friday","11","26","Nov","10"
"15813",2021-11-26 10:30:00,55.1916666666667,7927.88,"After",-33.9,151.1166666,3,6.7,170,16.2,NA,NA,14.7,90.9038443099646,NA,7,"spring (SON)","Friday","11","26","Nov","10"
"15814",2021-11-26 11:00:00,57.785,7803.85166666667,"After",-33.9,151.1166666,3,6.7,160,16.3,NA,NA,14.5,89.1814910878734,NA,NA,"spring (SON)","Friday","11","26","Nov","11"
"15815",2021-11-26 11:30:00,57.6,7583.42166666667,"After",-33.9,151.1166666,3,6.7,160,16.3,NA,NA,14.5,89.1814910878734,NA,NA,"spring (SON)","Friday","11","26","Nov","11"
"15816",2021-11-26 12:00:00,59.3433333333333,7406.955,"After",-33.9,151.1166666,3,6.7,170,16.5,NA,NA,13.8,84.1879663233118,NA,NA,"spring (SON)","Friday","11","26","Nov","12"
"15817",2021-11-26 12:30:00,60.9116666666667,7402.43333333333,"After",-33.9,151.1166666,3,6.7,170,16.5,NA,NA,13.8,84.1879663233118,NA,NA,"spring (SON)","Friday","11","26","Nov","12"
"15818",2021-11-26 13:00:00,62.5316666666667,7456.04833333333,"After",-33.9,151.1166666,3,7.2,160,16.9,NA,NA,12.8,76.944331274181,NA,NA,"spring (SON)","Friday","11","26","Nov","13"
"15819",2021-11-26 13:30:00,78.9783333333333,7481.42,"After",-33.9,151.1166666,3,7.2,160,16.9,NA,NA,12.8,76.944331274181,NA,NA,"spring (SON)","Friday","11","26","Nov","13"
"15820",2021-11-26 14:00:00,76.255,7535.40666666667,"After",-33.9,151.1166666,3,6.2,160,16.9,NA,NA,12.4,74.9669130265517,NA,NA,"spring (SON)","Friday","11","26","Nov","14"
"15821",2021-11-26 14:30:00,67.5683333333333,7630.29833333333,"After",-33.9,151.1166666,3,6.2,160,16.9,NA,NA,12.4,74.9669130265517,NA,NA,"spring (SON)","Friday","11","26","Nov","14"
"15822",2021-11-26 15:00:00,88.7733333333333,7786.265,"After",-33.9,151.1166666,3,7.2,160,16.3,NA,NA,13.2,82.0189507239202,NA,NA,"spring (SON)","Friday","11","26","Nov","15"
"15823",2021-11-26 15:30:00,77.595,7951.82166666667,"After",-33.9,151.1166666,3,7.2,160,16.3,NA,NA,13.2,82.0189507239202,NA,NA,"spring (SON)","Friday","11","26","Nov","15"
"15824",2021-11-26 16:00:00,68.7983333333333,7972.73,"After",-33.9,151.1166666,3,6.2,150,16,NA,NA,13.3,84.135834273769,NA,0.2,"spring (SON)","Friday","11","26","Nov","16"
"15825",2021-11-26 16:30:00,69.915,8133.77666666667,"After",-33.9,151.1166666,3,6.2,150,16,NA,NA,13.3,84.135834273769,NA,0.2,"spring (SON)","Friday","11","26","Nov","16"
"15826",2021-11-26 17:00:00,83.03,8261.23666666667,"After",-33.9,151.1166666,3,5.1,170,16,NA,NA,13.5,85.2302690572674,NA,NA,"spring (SON)","Friday","11","26","Nov","17"
"15827",2021-11-26 17:30:00,72.2666666666667,8327.48333333333,"After",-33.9,151.1166666,3,5.1,170,16,NA,NA,13.5,85.2302690572674,NA,NA,"spring (SON)","Friday","11","26","Nov","17"
"15828",2021-11-26 18:00:00,68.1866666666667,8230.92666666667,"After",-33.9,151.1166666,3,6.7,170,15.2,NA,NA,13.1,87.3888754580671,NA,NA,"spring (SON)","Friday","11","26","Nov","18"
"15829",2021-11-26 18:30:00,64.3866666666667,8147.185,"After",-33.9,151.1166666,3,6.7,170,15.2,NA,NA,13.1,87.3888754580671,NA,NA,"spring (SON)","Friday","11","26","Nov","18"
"15830",2021-11-26 19:00:00,108.393333333333,8117.99833333333,"After",-33.9,151.1166666,3,5.7,160,16.5,NA,NA,12.7,78.402366537045,NA,NA,"spring (SON)","Friday","11","26","Nov","19"
"15831",2021-11-26 19:30:00,71.0966666666667,8021.605,"After",-33.9,151.1166666,3,5.7,160,16.5,NA,NA,12.7,78.402366537045,NA,NA,"spring (SON)","Friday","11","26","Nov","19"
"15832",2021-11-26 20:00:00,63.4566666666667,7813.695,"After",-33.9,151.1166666,3,6.7,170,16,NA,NA,12.4,79.3615868201558,NA,NA,"spring (SON)","Friday","11","26","Nov","20"
"15833",2021-11-26 20:30:00,62.6066666666667,7611.01333333333,"After",-33.9,151.1166666,3,6.7,170,16,NA,NA,12.4,79.3615868201558,NA,NA,"spring (SON)","Friday","11","26","Nov","20"
"15834",2021-11-26 21:00:00,64.86,7535.46666666667,"After",-33.9,151.1166666,3,5.7,170,15.5,NA,NA,13,85.1811265498817,NA,NA,"spring (SON)","Friday","11","26","Nov","21"
"15835",2021-11-26 21:30:00,59.9866666666667,7415.46833333333,"After",-33.9,151.1166666,3,5.7,170,15.5,NA,NA,13,85.1811265498817,NA,NA,"spring (SON)","Friday","11","26","Nov","21"
"15836",2021-11-26 22:00:00,80.86,7369.72666666667,"After",-33.9,151.1166666,3,5.1,160,15.6,NA,NA,13.8,89.1300983511167,NA,NA,"spring (SON)","Friday","11","26","Nov","22"
"15837",2021-11-26 22:30:00,70.6133333333333,7304.425,"After",-33.9,151.1166666,3,5.1,160,15.6,NA,NA,13.8,89.1300983511167,NA,NA,"spring (SON)","Friday","11","26","Nov","22"
"15838",2021-11-26 23:00:00,62.6333333333333,7172.66666666667,"After",-33.9,151.1166666,3,6.7,170,15.7,NA,NA,13.4,86.309741828168,NA,NA,"spring (SON)","Friday","11","26","Nov","23"
"15839",2021-11-26 23:30:00,60.445,7073.98666666667,"After",-33.9,151.1166666,3,6.7,170,15.7,NA,NA,13.4,86.309741828168,NA,NA,"spring (SON)","Friday","11","26","Nov","23"
"15840",2021-11-27 00:00:00,57.6466666666667,6917.21666666667,"After",-33.9,151.1166666,3,6.7,170,16.8,NA,NA,12.9,77.9360807251855,NA,NA,"spring (SON)","Saturday","11","27","Nov","00"
"15841",2021-11-27 00:30:00,56.575,6721.20833333333,"After",-33.9,151.1166666,3,6.7,170,16.8,NA,NA,12.9,77.9360807251855,NA,NA,"spring (SON)","Saturday","11","27","Nov","00"
"15842",2021-11-27 01:00:00,58.31,6469.62,"After",-33.9,151.1166666,3,7.7,170,17.2,NA,NA,11.7,70.2704271963364,NA,NA,"spring (SON)","Saturday","11","27","Nov","01"
"15843",2021-11-27 01:30:00,54.4516666666667,6181.72333333333,"After",-33.9,151.1166666,3,7.7,170,17.2,NA,NA,11.7,70.2704271963364,NA,NA,"spring (SON)","Saturday","11","27","Nov","01"
"15844",2021-11-27 02:00:00,57.525,5970.87,"After",-33.9,151.1166666,3,7.2,160,17.2,NA,NA,12.9,75.9950245477386,NA,NA,"spring (SON)","Saturday","11","27","Nov","02"
"15845",2021-11-27 02:30:00,57.87,5857.30333333333,"After",-33.9,151.1166666,3,7.2,160,17.2,NA,NA,12.9,75.9950245477386,NA,NA,"spring (SON)","Saturday","11","27","Nov","02"
"15846",2021-11-27 03:00:00,47.36,5791.43333333333,"After",-33.9,151.1166666,3,8.2,170,17.5,NA,NA,12,70.3240172699513,NA,NA,"spring (SON)","Saturday","11","27","Nov","03"
"15847",2021-11-27 03:30:00,55.2816666666667,5787.74166666667,"After",-33.9,151.1166666,3,8.2,170,17.5,NA,NA,12,70.3240172699513,NA,NA,"spring (SON)","Saturday","11","27","Nov","03"
"15848",2021-11-27 04:00:00,59.9766666666667,5837.38333333333,"After",-33.9,151.1166666,3,8.2,170,18.3,NA,NA,10.7,61.3951951135214,NA,1,"spring (SON)","Saturday","11","27","Nov","04"
"15849",2021-11-27 04:30:00,60.8066666666667,5977.07666666667,"After",-33.9,151.1166666,3,8.2,170,18.3,NA,NA,10.7,61.3951951135214,NA,1,"spring (SON)","Saturday","11","27","Nov","04"
"15850",2021-11-27 05:00:00,61.1016666666667,6145.835,"After",-33.9,151.1166666,3,6.7,150,17.7,NA,NA,11.7,68.0934582726346,NA,NA,"spring (SON)","Saturday","11","27","Nov","05"
"15851",2021-11-27 05:30:00,51.815,6295.02666666667,"After",-33.9,151.1166666,3,6.7,150,17.7,NA,NA,11.7,68.0934582726346,NA,NA,"spring (SON)","Saturday","11","27","Nov","05"
"15852",2021-11-27 06:00:00,51.0766666666667,6506.27666666667,"After",-33.9,151.1166666,3,6.2,160,17,NA,NA,11.9,72.1011875753881,NA,NA,"spring (SON)","Saturday","11","27","Nov","06"
"15853",2021-11-27 06:30:00,60.0066666666667,6811.90333333333,"After",-33.9,151.1166666,3,6.2,160,17,NA,NA,11.9,72.1011875753881,NA,NA,"spring (SON)","Saturday","11","27","Nov","06"
"15854",2021-11-27 07:00:00,65.52,7019.55666666667,"After",-33.9,151.1166666,3,7.7,160,17.1,NA,NA,11.2,68.429214632256,NA,NA,"spring (SON)","Saturday","11","27","Nov","07"
"15855",2021-11-27 07:30:00,71.3566666666667,7201.85,"After",-33.9,151.1166666,3,7.7,160,17.1,NA,NA,11.2,68.429214632256,NA,NA,"spring (SON)","Saturday","11","27","Nov","07"
"15856",2021-11-27 08:00:00,62.555,7292.46666666667,"After",-33.9,151.1166666,3,6.7,170,16.3,NA,NA,11.2,71.9815458529249,NA,NA,"spring (SON)","Saturday","11","27","Nov","08"
"15857",2021-11-27 08:30:00,53.155,7218.83666666667,"After",-33.9,151.1166666,3,6.7,170,16.3,NA,NA,11.2,71.9815458529249,NA,NA,"spring (SON)","Saturday","11","27","Nov","08"
"15858",2021-11-27 09:00:00,52.245,7200.695,"After",-33.9,151.1166666,3,5.1,170,16.5,NA,NA,10.8,69.2250973767311,NA,NA,"spring (SON)","Saturday","11","27","Nov","09"
"15859",2021-11-27 09:30:00,58.4716666666667,7050.33,"After",-33.9,151.1166666,3,5.1,170,16.5,NA,NA,10.8,69.2250973767311,NA,NA,"spring (SON)","Saturday","11","27","Nov","09"
"15860",2021-11-27 10:00:00,61.9933333333333,6906.15666666667,"After",-33.9,151.1166666,3,5.1,170,16.2,NA,NA,11.2,72.4396564005249,NA,0,"spring (SON)","Saturday","11","27","Nov","10"
"15861",2021-11-27 10:30:00,58.95,6817.23666666667,"After",-33.9,151.1166666,3,5.1,170,16.2,NA,NA,11.2,72.4396564005249,NA,0,"spring (SON)","Saturday","11","27","Nov","10"
"15862",2021-11-27 11:00:00,48.495,6717.41333333333,"After",-33.9,151.1166666,3,5.1,190,15.7,NA,NA,11.7,77.2736970494738,NA,NA,"spring (SON)","Saturday","11","27","Nov","11"
"15863",2021-11-27 11:30:00,43.3016666666667,6601.225,"After",-33.9,151.1166666,3,5.1,190,15.7,NA,NA,11.7,77.2736970494738,NA,NA,"spring (SON)","Saturday","11","27","Nov","11"
"15864",2021-11-27 12:00:00,43.615,6449.68666666667,"After",-33.9,151.1166666,3,5.1,160,16,NA,NA,12,77.3169566342607,NA,NA,"spring (SON)","Saturday","11","27","Nov","12"
"15865",2021-11-27 12:30:00,57.6583333333333,6386.01666666667,"After",-33.9,151.1166666,3,5.1,160,16,NA,NA,12,77.3169566342607,NA,NA,"spring (SON)","Saturday","11","27","Nov","12"
"15866",2021-11-27 13:00:00,62.0183333333333,6367.43333333333,"After",-33.9,151.1166666,3,4.6,170,16.4,NA,NA,11.1,71.0572458082007,NA,NA,"spring (SON)","Saturday","11","27","Nov","13"
"15867",2021-11-27 13:30:00,52.1316666666667,6304.14666666667,"After",-33.9,151.1166666,3,4.6,170,16.4,NA,NA,11.1,71.0572458082007,NA,NA,"spring (SON)","Saturday","11","27","Nov","13"
"15868",2021-11-27 14:00:00,58.3116666666667,6334.45,"After",-33.9,151.1166666,3,4.6,170,16.3,NA,NA,10.6,69.1880803007561,NA,NA,"spring (SON)","Saturday","11","27","Nov","14"
"15869",2021-11-27 14:30:00,57.69,6482.14,"After",-33.9,151.1166666,3,4.6,170,16.3,NA,NA,10.6,69.1880803007561,NA,NA,"spring (SON)","Saturday","11","27","Nov","14"
"15870",2021-11-27 15:00:00,54.9116666666667,6698.29666666667,"After",-33.9,151.1166666,3,4.6,170,16.3,NA,NA,10.8,70.1085037810919,NA,NA,"spring (SON)","Saturday","11","27","Nov","15"
"15871",2021-11-27 15:30:00,54.3416666666667,6940.62833333333,"After",-33.9,151.1166666,3,4.6,170,16.3,NA,NA,10.8,70.1085037810919,NA,NA,"spring (SON)","Saturday","11","27","Nov","15"
"15872",2021-11-27 16:00:00,42.9516666666667,7141.60333333333,"After",-33.9,151.1166666,3,5.1,170,16.4,NA,NA,9.3,63.0571218171277,NA,0,"spring (SON)","Saturday","11","27","Nov","16"
"15873",2021-11-27 16:30:00,52.2116666666667,7332.885,"After",-33.9,151.1166666,3,5.1,170,16.4,NA,NA,9.3,63.0571218171277,NA,0,"spring (SON)","Saturday","11","27","Nov","16"
"15874",2021-11-27 17:00:00,58.5316666666667,7551.74666666667,"After",-33.9,151.1166666,3,3.6,170,16.3,NA,NA,10.4,68.2782475750334,NA,NA,"spring (SON)","Saturday","11","27","Nov","17"
"15875",2021-11-27 17:30:00,66.5883333333333,7673.25333333333,"After",-33.9,151.1166666,3,3.6,170,16.3,NA,NA,10.4,68.2782475750334,NA,NA,"spring (SON)","Saturday","11","27","Nov","17"
"15876",2021-11-27 18:00:00,65.825,7693.16166666667,"After",-33.9,151.1166666,3,4.1,170,16.3,NA,NA,10.4,68.2782475750334,NA,NA,"spring (SON)","Saturday","11","27","Nov","18"
"15877",2021-11-27 18:30:00,84.0816666666667,7682.195,"After",-33.9,151.1166666,3,4.1,170,16.3,NA,NA,10.4,68.2782475750334,NA,NA,"spring (SON)","Saturday","11","27","Nov","18"
"15878",2021-11-27 19:00:00,73.0183333333333,7705.25,"After",-33.9,151.1166666,3,4.1,210,16.1,NA,NA,11.1,72.4227006868955,NA,NA,"spring (SON)","Saturday","11","27","Nov","19"
"15879",2021-11-27 19:30:00,77.7783333333333,7670.63666666667,"After",-33.9,151.1166666,3,4.1,210,16.1,NA,NA,11.1,72.4227006868955,NA,NA,"spring (SON)","Saturday","11","27","Nov","19"
"15880",2021-11-27 20:00:00,72.0183333333333,7562.51166666667,"After",-33.9,151.1166666,3,3.6,210,15.5,NA,NA,12.3,81.3929204604769,NA,NA,"spring (SON)","Saturday","11","27","Nov","20"
"15881",2021-11-27 20:30:00,67.75,7409.70666666667,"After",-33.9,151.1166666,3,3.6,210,15.5,NA,NA,12.3,81.3929204604769,NA,NA,"spring (SON)","Saturday","11","27","Nov","20"
"15882",2021-11-27 21:00:00,65.6816666666667,7326.37833333333,"After",-33.9,151.1166666,3,4.1,200,16.3,NA,NA,12.1,76.3567751891874,NA,NA,"spring (SON)","Saturday","11","27","Nov","21"
"15883",2021-11-27 21:30:00,59.2616666666667,7203.56333333333,"After",-33.9,151.1166666,3,4.1,200,16.3,NA,NA,12.1,76.3567751891874,NA,NA,"spring (SON)","Saturday","11","27","Nov","21"
"15884",2021-11-27 22:00:00,83.28,7142.12166666667,"After",-33.9,151.1166666,3,7.2,160,17.6,NA,NA,12.1,70.3418382413185,NA,NA,"spring (SON)","Saturday","11","27","Nov","22"
"15885",2021-11-27 22:30:00,65.3466666666667,7060.19833333333,"After",-33.9,151.1166666,3,7.2,160,17.6,NA,NA,12.1,70.3418382413185,NA,NA,"spring (SON)","Saturday","11","27","Nov","22"
"15886",2021-11-27 23:00:00,61.63,6868.99333333333,"After",-33.9,151.1166666,3,5.7,160,18.1,NA,NA,11.4,65.1089102705986,NA,NA,"spring (SON)","Saturday","11","27","Nov","23"
"15887",2021-11-27 23:30:00,63.7716666666667,6743.895,"After",-33.9,151.1166666,3,5.7,160,18.1,NA,NA,11.4,65.1089102705986,NA,NA,"spring (SON)","Saturday","11","27","Nov","23"
"15888",2021-11-28 00:00:00,60.07,6555.81333333333,"After",-33.9,151.1166666,3,6.7,150,18.5,NA,NA,10.3,59.0440460530601,NA,NA,"spring (SON)","Sunday","11","28","Nov","00"
"15889",2021-11-28 00:30:00,61.0333333333333,6427.705,"After",-33.9,151.1166666,3,6.7,150,18.5,NA,NA,10.3,59.0440460530601,NA,NA,"spring (SON)","Sunday","11","28","Nov","00"
"15890",2021-11-28 01:00:00,58.9433333333333,6148.81833333333,"After",-33.9,151.1166666,3,6.2,160,17.9,NA,NA,11.5,66.3660316555876,NA,NA,"spring (SON)","Sunday","11","28","Nov","01"
"15891",2021-11-28 01:30:00,59.5716666666667,5987.85666666667,"After",-33.9,151.1166666,3,6.2,160,17.9,NA,NA,11.5,66.3660316555876,NA,NA,"spring (SON)","Sunday","11","28","Nov","01"
"15892",2021-11-28 02:00:00,59.5166666666667,5818.70333333333,"After",-33.9,151.1166666,3,6.7,160,19.6,NA,NA,11.1,58.1284008953689,NA,NA,"spring (SON)","Sunday","11","28","Nov","02"
"15893",2021-11-28 02:30:00,57.475,5733.005,"After",-33.9,151.1166666,3,6.7,160,19.6,NA,NA,11.1,58.1284008953689,NA,NA,"spring (SON)","Sunday","11","28","Nov","02"
"15894",2021-11-28 03:00:00,54.02,5719.74166666667,"After",-33.9,151.1166666,3,6.7,150,18.7,NA,NA,11.3,62.2976846194829,NA,NA,"spring (SON)","Sunday","11","28","Nov","03"
"15895",2021-11-28 03:30:00,56.0983333333333,5740.86333333333,"After",-33.9,151.1166666,3,6.7,150,18.7,NA,NA,11.3,62.2976846194829,NA,NA,"spring (SON)","Sunday","11","28","Nov","03"
"15896",2021-11-28 04:00:00,49.7433333333333,5776.39666666667,"After",-33.9,151.1166666,3,6.2,150,18.9,NA,NA,10.2,57.2040545980696,NA,0,"spring (SON)","Sunday","11","28","Nov","04"
"15897",2021-11-28 04:30:00,56.7416666666667,5802.09833333333,"After",-33.9,151.1166666,3,6.2,150,18.9,NA,NA,10.2,57.2040545980696,NA,0,"spring (SON)","Sunday","11","28","Nov","04"
"15898",2021-11-28 05:00:00,50.0633333333333,5861.65666666667,"After",-33.9,151.1166666,3,5.7,160,18.1,NA,NA,10,59.3477475060814,NA,NA,"spring (SON)","Sunday","11","28","Nov","05"
"15899",2021-11-28 05:30:00,46.2866666666667,5958.11333333333,"After",-33.9,151.1166666,3,5.7,160,18.1,NA,NA,10,59.3477475060814,NA,NA,"spring (SON)","Sunday","11","28","Nov","05"
"15900",2021-11-28 06:00:00,48.2483333333333,6089.16833333333,"After",-33.9,151.1166666,3,5.1,150,17.9,NA,NA,8.7,55.0912699026345,NA,NA,"spring (SON)","Sunday","11","28","Nov","06"
"15901",2021-11-28 06:30:00,51.5066666666667,6114.10166666667,"After",-33.9,151.1166666,3,5.1,150,17.9,NA,NA,8.7,55.0912699026345,NA,NA,"spring (SON)","Sunday","11","28","Nov","06"
"15902",2021-11-28 07:00:00,55.925,6106.23833333333,"After",-33.9,151.1166666,3,4.1,160,17.5,NA,NA,9.9,61.2213540336394,NA,NA,"spring (SON)","Sunday","11","28","Nov","07"
"15903",2021-11-28 07:30:00,57.2383333333333,6183.46166666667,"After",-33.9,151.1166666,3,4.1,160,17.5,NA,NA,9.9,61.2213540336394,NA,NA,"spring (SON)","Sunday","11","28","Nov","07"
"15904",2021-11-28 08:00:00,51.9666666666667,6264.02833333333,"After",-33.9,151.1166666,3,5.1,150,17.2,NA,NA,9.9,62.3908868625946,NA,NA,"spring (SON)","Sunday","11","28","Nov","08"
"15905",2021-11-28 08:30:00,52.1933333333333,6308.23,"After",-33.9,151.1166666,3,5.1,150,17.2,NA,NA,9.9,62.3908868625946,NA,NA,"spring (SON)","Sunday","11","28","Nov","08"
"15906",2021-11-28 09:00:00,60.375,6384.30166666667,"After",-33.9,151.1166666,3,4.1,170,16.9,NA,NA,10.1,64.4362755766361,NA,NA,"spring (SON)","Sunday","11","28","Nov","09"
"15907",2021-11-28 09:30:00,58.28,6270.6,"After",-33.9,151.1166666,3,4.1,170,16.9,NA,NA,10.1,64.4362755766361,NA,NA,"spring (SON)","Sunday","11","28","Nov","09"
"15908",2021-11-28 10:00:00,60.41,6294.805,"After",-33.9,151.1166666,3,3.1,190,16.7,NA,NA,10.3,66.1290430156829,NA,0,"spring (SON)","Sunday","11","28","Nov","10"
"15909",2021-11-28 10:30:00,55.095,6217.94833333333,"After",-33.9,151.1166666,3,3.1,190,16.7,NA,NA,10.3,66.1290430156829,NA,0,"spring (SON)","Sunday","11","28","Nov","10"
"15910",2021-11-28 11:00:00,49.3966666666667,6076.27666666667,"After",-33.9,151.1166666,3,2.6,190,16.4,NA,NA,10.7,69.2065998142819,NA,NA,"spring (SON)","Sunday","11","28","Nov","11"
"15911",2021-11-28 11:30:00,54.5083333333333,5952.94833333333,"After",-33.9,151.1166666,3,2.6,190,16.4,NA,NA,10.7,69.2065998142819,NA,NA,"spring (SON)","Sunday","11","28","Nov","11"
"15912",2021-11-28 12:00:00,28.4116666666667,5894.16833333333,"After",-33.9,151.1166666,3,1,220,15.5,NA,NA,10.9,74.2562256258028,NA,NA,"spring (SON)","Sunday","11","28","Nov","12"
"15913",2021-11-28 12:30:00,45.8416666666667,5984.8,"After",-33.9,151.1166666,3,1,220,15.5,NA,NA,10.9,74.2562256258028,NA,NA,"spring (SON)","Sunday","11","28","Nov","12"
"15914",2021-11-28 13:00:00,50.22,5906.905,"After",-33.9,151.1166666,3,2.1,240,15.1,NA,NA,10.7,75.1785249418935,NA,NA,"spring (SON)","Sunday","11","28","Nov","13"
"15915",2021-11-28 13:30:00,61.035,5945.44333333333,"After",-33.9,151.1166666,3,2.1,240,15.1,NA,NA,10.7,75.1785249418935,NA,NA,"spring (SON)","Sunday","11","28","Nov","13"
"15916",2021-11-28 14:00:00,52.9966666666667,6050.10166666667,"After",-33.9,151.1166666,3,2.1,250,14.8,NA,NA,11,78.1661995751787,NA,NA,"spring (SON)","Sunday","11","28","Nov","14"
"15917",2021-11-28 14:30:00,61.4016666666667,6195.24666666667,"After",-33.9,151.1166666,3,2.1,250,14.8,NA,NA,11,78.1661995751787,NA,NA,"spring (SON)","Sunday","11","28","Nov","14"
"15918",2021-11-28 15:00:00,57.2466666666667,6358.395,"After",-33.9,151.1166666,3,2.6,240,14.5,NA,NA,10.7,78.1239889036712,NA,NA,"spring (SON)","Sunday","11","28","Nov","15"
"15919",2021-11-28 15:30:00,59.62,6569.87166666667,"After",-33.9,151.1166666,3,2.6,240,14.5,NA,NA,10.7,78.1239889036712,NA,NA,"spring (SON)","Sunday","11","28","Nov","15"
"15920",2021-11-28 16:00:00,47.175,6831.15833333333,"After",-33.9,151.1166666,3,2.1,240,14.3,NA,NA,10.9,80.1839336835721,NA,0,"spring (SON)","Sunday","11","28","Nov","16"
"15921",2021-11-28 16:30:00,49.3366666666667,7241.12666666667,"After",-33.9,151.1166666,3,2.1,240,14.3,NA,NA,10.9,80.1839336835721,NA,0,"spring (SON)","Sunday","11","28","Nov","16"
"15922",2021-11-28 17:00:00,57.9666666666667,7461.13,"After",-33.9,151.1166666,3,0.5,270,14.2,NA,NA,11,81.2338921497963,NA,NA,"spring (SON)","Sunday","11","28","Nov","17"
"15923",2021-11-28 17:30:00,73.1466666666667,7641.225,"After",-33.9,151.1166666,3,0.5,270,14.2,NA,NA,11,81.2338921497963,NA,NA,"spring (SON)","Sunday","11","28","Nov","17"
"15924",2021-11-28 18:00:00,90.1033333333333,7667.06333333333,"After",-33.9,151.1166666,3,2.1,250,14.3,NA,NA,10.5,78.0957581826751,NA,NA,"spring (SON)","Sunday","11","28","Nov","18"
"15925",2021-11-28 18:30:00,82.2016666666667,7698.90166666667,"After",-33.9,151.1166666,3,2.1,250,14.3,NA,NA,10.5,78.0957581826751,NA,NA,"spring (SON)","Sunday","11","28","Nov","18"
"15926",2021-11-28 19:00:00,78.2133333333333,7760.48,"After",-33.9,151.1166666,3,1,240,14.3,NA,NA,10.9,80.1839336835721,NA,NA,"spring (SON)","Sunday","11","28","Nov","19"
"15927",2021-11-28 19:30:00,80.2366666666667,7726.75166666667,"After",-33.9,151.1166666,3,1,240,14.3,NA,NA,10.9,80.1839336835721,NA,NA,"spring (SON)","Sunday","11","28","Nov","19"
"15928",2021-11-28 20:00:00,70.035,7590.7,"After",-33.9,151.1166666,3,1,270,14.9,NA,NA,10.9,77.157532440278,NA,NA,"spring (SON)","Sunday","11","28","Nov","20"
"15929",2021-11-28 20:30:00,65.2533333333333,7393.82333333333,"After",-33.9,151.1166666,3,1,270,14.9,NA,NA,10.9,77.157532440278,NA,NA,"spring (SON)","Sunday","11","28","Nov","20"
"15930",2021-11-28 21:00:00,64.7966666666667,7182.53833333333,"After",-33.9,151.1166666,3,1,160,17.4,NA,NA,10.8,65.3983266061016,NA,NA,"spring (SON)","Sunday","11","28","Nov","21"
"15931",2021-11-28 21:30:00,63.815,7045.92166666667,"After",-33.9,151.1166666,3,1,160,17.4,NA,NA,10.8,65.3983266061016,NA,NA,"spring (SON)","Sunday","11","28","Nov","21"
"15932",2021-11-28 22:00:00,70.2216666666667,6999.36833333333,"After",-33.9,151.1166666,3,2.1,230,18.7,NA,NA,9.8,56.4009754467538,NA,NA,"spring (SON)","Sunday","11","28","Nov","22"
"15933",2021-11-28 22:30:00,64.3183333333333,6868.87833333333,"After",-33.9,151.1166666,3,2.1,230,18.7,NA,NA,9.8,56.4009754467538,NA,NA,"spring (SON)","Sunday","11","28","Nov","22"
"15934",2021-11-28 23:00:00,63.0733333333333,6686.67333333333,"After",-33.9,151.1166666,3,0.5,250,19.2,NA,NA,9.9,55.0326103843012,NA,NA,"spring (SON)","Sunday","11","28","Nov","23"
"15935",2021-11-28 23:30:00,67.69,6622.89833333333,"After",-33.9,151.1166666,3,0.5,250,19.2,NA,NA,9.9,55.0326103843012,NA,NA,"spring (SON)","Sunday","11","28","Nov","23"
"15936",2021-11-29 00:00:00,70.53,6545.38,"After",-33.9,151.1166666,3,3.1,120,19.9,NA,NA,12.4,62.1433299643611,NA,NA,"spring (SON)","Monday","11","29","Nov","00"
"15937",2021-11-29 00:30:00,73.275,6362.87166666667,"After",-33.9,151.1166666,3,3.1,120,19.9,NA,NA,12.4,62.1433299643611,NA,NA,"spring (SON)","Monday","11","29","Nov","00"
"15938",2021-11-29 01:00:00,73.2033333333333,6170.43333333333,"After",-33.9,151.1166666,3,3.6,160,20,NA,NA,11.5,58.2188208398261,NA,NA,"spring (SON)","Monday","11","29","Nov","01"
"15939",2021-11-29 01:30:00,63.035,6023.84666666667,"After",-33.9,151.1166666,3,3.6,160,20,NA,NA,11.5,58.2188208398261,NA,NA,"spring (SON)","Monday","11","29","Nov","01"
"15940",2021-11-29 02:00:00,59.99,5949.945,"After",-33.9,151.1166666,3,3.1,120,20.4,NA,NA,11.1,55.3159712544463,NA,NA,"spring (SON)","Monday","11","29","Nov","02"
"15941",2021-11-29 02:30:00,60.3,5889.095,"After",-33.9,151.1166666,3,3.1,120,20.4,NA,NA,11.1,55.3159712544463,NA,NA,"spring (SON)","Monday","11","29","Nov","02"
"15942",2021-11-29 03:00:00,60.78,5893.67,"After",-33.9,151.1166666,3,4.1,130,20.9,NA,NA,11.8,56.1671689311525,NA,NA,"spring (SON)","Monday","11","29","Nov","03"
"15943",2021-11-29 03:30:00,67.405,5975.04833333333,"After",-33.9,151.1166666,3,4.1,130,20.9,NA,NA,11.8,56.1671689311525,NA,NA,"spring (SON)","Monday","11","29","Nov","03"
"15944",2021-11-29 04:00:00,71.1516666666667,6154.975,"After",-33.9,151.1166666,3,3.1,80,20.8,NA,NA,12,57.2615788478111,NA,0,"spring (SON)","Monday","11","29","Nov","04"
"15945",2021-11-29 04:30:00,65.9333333333333,6367.14166666667,"After",-33.9,151.1166666,3,3.1,80,20.8,NA,NA,12,57.2615788478111,NA,0,"spring (SON)","Monday","11","29","Nov","04"
