YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
2021,9,12,1,16.91,7.58,12.25,0,0,-999,-999,-999,0,0,0,0,0
2021,9,12,2,16.55,7.55,12.05,0,0,-999,-999,-999,0,0,0,0,0
2021,9,12,3,16.28,7.54,11.9,0,0,-999,-999,-999,0,0,0,0,0
2021,9,12,4,16.12,7.55,11.83,0,0,-999,-999,-999,0,0,0,0,0
2021,9,12,5,15.97,7.56,11.76,0,0,-999,-999,-999,0,0,0,0,0
2021,9,12,6,16.13,7.58,11.85,54.54,52.85,0.4,0.09,84.15,20.23,20.58,2.31,0.01,0.02
2021,9,12,7,17.51,7.62,12.57,265.7,278.67,0.64,0.08,72.02,109.8,118.35,11.72,0.09,0.42
2021,9,12,8,19.06,7.85,13.45,451.28,444.62,0.68,0.07,60.55,186.92,187.15,21.41,0.3,1.52
2021,9,12,9,20.83,9.54,15.19,656.09,651.42,0.77,0.07,50.33,285.55,283.75,35.43,0.72,3.5
2021,9,12,10,22.46,10.1,16.28,784.16,785.23,0.79,0.06,42.37,341.95,340.23,43.98,1.07,5.3
2021,9,12,11,23.74,9.67,16.7,828.18,832.33,0.78,0.06,38.17,362.1,360.02,46.84,1.22,6.08
2021,9,12,12,24.55,9.26,16.9,775.53,778.73,0.74,0.06,38.99,333.7,332.65,41.84,1.05,5.23
2021,9,12,13,24.94,8.96,16.95,736.18,735.62,0.77,0.06,44.55,322.12,320.8,40.86,0.95,4.67
2021,9,12,14,25,8.92,16.96,609.2,604.83,0.76,0.07,53.38,264.25,263.3,32.4,0.61,3
2021,9,12,15,24.62,9.24,16.94,424.53,416.65,0.72,0.07,64.07,181.2,180.73,20.6,0.26,1.27
2021,9,12,16,23.76,10.12,16.94,205.02,201.45,0.62,0.09,75.79,85.02,85.75,8.66,0.05,0.23
2021,9,12,17,22.16,10.98,16.57,27.35,23.88,0.44,0.09,87.31,8.75,8.92,0.99,0,0.02
2021,9,12,18,21.08,11.41,16.25,0,0,-999,-999,-999,0,0,0,0,0
2021,9,12,19,20.33,11.33,15.83,0,0,-999,-999,-999,0,0,0,0,0
2021,9,12,20,19.16,11.02,15.09,0,0,-999,-999,-999,0,0,0,0,0
2021,9,12,21,17.81,10.63,14.23,0,0,-999,-999,-999,0,0,0,0,0
2021,9,12,22,16.53,10.01,13.27,0,0,-999,-999,-999,0,0,0,0,0
2021,9,12,23,15.76,9.44,12.6,0,0,-999,-999,-999,0,0,0,0,0
2021,9,13,0,15.21,8.74,11.98,0,0,-999,-999,-999,0,0,0,0,0
2021,9,13,1,14.68,8.16,11.42,0,0,-999,-999,-999,0,0,0,0,0
2021,9,13,2,14.26,7.7,10.98,0,0,-999,-999,-999,0,0,0,0,0
2021,9,13,3,13.99,7.38,10.69,0,0,-999,-999,-999,0,0,0,0,0
2021,9,13,4,13.83,7.19,10.51,0,0,-999,-999,-999,0,0,0,0,0
2021,9,13,5,13.65,7.13,10.4,0,0,-999,-999,-999,0,0,0,0,0
2021,9,13,6,13.79,7.22,10.5,40.63,72.2,0.28,0.05,83.87,16.35,29.45,2.05,0.01,0.02
2021,9,13,7,14.73,6.81,10.77,179.16,282.12,0.42,0.06,71.72,76.1,124.23,9.18,0.08,0.38
2021,9,13,8,15.3,6.36,10.83,313.45,486.38,0.47,0.06,60.23,136.4,215.52,18.01,0.27,1.35
2021,9,13,9,15.74,6.31,11.03,513.24,652.38,0.59,0.07,49.98,225.7,288.45,29.77,0.6,3
2021,9,13,10,16.06,6.51,11.29,588.66,763.5,0.59,0.06,41.98,260.48,337.1,34.91,0.83,4.15
2021,9,13,11,16.27,7.12,11.7,615.48,819.52,0.58,0.07,37.78,279.35,361.67,37.88,0.98,4.95
2021,9,13,12,16.31,8.05,12.18,478.48,804.67,0.45,0.07,38.65,220.7,355.4,30.87,0.8,4.05
2021,9,13,13,16.11,9.02,12.57,385.86,724.55,0.4,0.07,44.27,169.95,320.52,24.04,0.58,2.9
2021,9,13,14,15.59,9.85,12.73,336.98,584.62,0.41,0.06,53.15,152.65,259.05,21.37,0.42,2.08
2021,9,13,15,14.9,10.55,12.73,201.6,398.45,0.34,0.06,63.89,89.52,176.2,11.9,0.16,0.77
2021,9,13,16,14.33,11.05,12.69,93.36,192.62,0.28,0.06,75.64,40.83,83.77,5.4,0.03,0.15
2021,9,13,17,13.91,11.08,12.5,11.27,21.4,0.17,0.04,87.22,3.1,8.55,0.47,0,0
2021,9,13,18,13.58,10.75,12.16,0,0,-999,-999,-999,0,0,0,0,0
2021,9,13,19,13.62,10.37,12,0,0,-999,-999,-999,0,0,0,0,0
2021,9,13,20,13.66,10.15,11.91,0,0,-999,-999,-999,0,0,0,0,0
2021,9,13,21,13.56,10.1,11.83,0,0,-999,-999,-999,0,0,0,0,0
2021,9,13,22,13.4,10.24,11.82,0,0,-999,-999,-999,0,0,0,0,0
2021,9,13,23,13.26,10.48,11.87,0,0,-999,-999,-999,0,0,0,0,0
2021,9,14,0,13.21,10.66,11.94,0,0,-999,-999,-999,0,0,0,0,0
2021,9,14,1,13.37,10.7,12.04,0,0,-999,-999,-999,0,0,0,0,0
2021,9,14,2,13.62,10.66,12.14,0,0,-999,-999,-999,0,0,0,0,0
2021,9,14,3,13.74,10.6,12.17,0,0,-999,-999,-999,0,0,0,0,0
2021,9,14,4,13.76,10.64,12.2,0,0,-999,-999,-999,0,0,0,0,0
2021,9,14,5,13.76,10.65,12.2,0,0,-999,-999,-999,0,0,0,0,0
2021,9,14,6,13.8,10.69,12.25,32.34,67.9,0.22,0.07,83.58,13.2,28.1,1.68,0.01,0.02
2021,9,14,7,13.88,10.69,12.29,153.44,272.88,0.36,0.06,71.42,66.3,120.6,8.36,0.07,0.33
2021,9,14,8,13.99,10.67,12.33,320.33,480.02,0.48,0.06,59.91,144.92,214.23,19.17,0.28,1.4
2021,9,14,9,14.1,10.65,12.37,465.84,650.4,0.53,0.07,49.62,210.15,290.42,28.15,0.57,2.85
2021,9,14,10,14.23,10.56,12.4,481.55,768.92,0.48,0.07,41.61,224.35,342.83,31.26,0.75,3.77
2021,9,14,11,14.37,10.24,12.31,504.76,828.5,0.47,0.07,37.39,237.08,369.98,33.47,0.87,4.35
2021,9,14,12,14.55,9.9,12.23,583.61,816.38,0.55,0.07,38.3,269.95,364.52,37.06,0.93,4.7
2021,9,14,13,14.89,9.58,12.23,465.14,737.73,0.48,0.07,43.99,214.55,329.52,29.67,0.68,3.42
2021,9,14,14,15.08,9.44,12.26,388.34,598.02,0.48,0.07,52.93,177.3,267.15,24.03,0.45,2.23
2021,9,14,15,14.96,9.43,12.19,247.33,412.45,0.41,0.06,63.71,111.88,183.75,14.86,0.19,0.92
2021,9,14,16,14.67,9.46,12.06,108.76,201.52,0.32,0.05,75.48,45.67,87.98,5.46,0.03,0.15
2021,9,14,17,14.3,9.54,11.92,19.12,23.73,0.28,0.05,87.12,5.88,9.35,0.8,0,0.02
2021,9,14,18,14.09,9.55,11.82,0,0,-999,-999,-999,0,0,0,0,0
2021,9,14,19,13.93,9.32,11.62,0,0,-999,-999,-999,0,0,0,0,0
2021,9,14,20,13.85,9.15,11.5,0,0,-999,-999,-999,0,0,0,0,0
2021,9,14,21,13.7,9.15,11.43,0,0,-999,-999,-999,0,0,0,0,0
2021,9,14,22,13.53,9.23,11.38,0,0,-999,-999,-999,0,0,0,0,0
2021,9,14,23,13.41,9.32,11.37,0,0,-999,-999,-999,0,0,0,0,0
2021,9,15,0,13.39,9.39,11.39,0,0,-999,-999,-999,0,0,0,0,0
2021,9,15,1,13.35,9.48,11.41,0,0,-999,-999,-999,0,0,0,0,0
2021,9,15,2,13.17,9.5,11.33,0,0,-999,-999,-999,0,0,0,0,0
2021,9,15,3,13.03,9.54,11.28,0,0,-999,-999,-999,0,0,0,0,0
2021,9,15,4,12.94,9.58,11.26,0,0,-999,-999,-999,0,0,0,0,0
2021,9,15,5,12.85,9.62,11.24,0,0,-999,-999,-999,0,0,0,0,0
2021,9,15,6,12.72,9.67,11.19,54.97,72.48,0.35,0.08,83.27,22.08,29.7,2.56,0.01,0.02
2021,9,15,7,12.97,9.57,11.27,241.78,278.12,0.55,0.07,71.12,103.23,121.15,11.75,0.09,0.42
2021,9,15,8,13.61,9.45,11.53,428.51,484.73,0.63,0.07,59.58,188.6,213.48,23.38,0.32,1.62
2021,9,15,9,14.39,9.51,11.94,582.96,657.5,0.66,0.07,49.27,259.05,290.3,33.5,0.64,3.15
2021,9,15,10,15.08,9.6,12.33,649.48,778.2,0.64,0.06,41.22,291.5,343.67,38.8,0.88,4.35
2021,9,15,11,15.6,9.83,12.72,667.25,836.45,0.62,0.07,37.01,301.15,370.27,41.23,1.02,5.1
2021,9,15,12,15.84,10.05,12.95,642.91,825.12,0.61,0.06,37.95,291.55,365.62,39.79,0.96,4.8
2021,9,15,13,16.04,10.26,13.15,591.64,747.23,0.61,0.07,43.7,266.6,331.75,35.99,0.79,3.92
2021,9,15,14,16.07,10.38,13.23,412.03,611.25,0.51,0.07,52.7,182.1,272.33,24.52,0.44,2.15
2021,9,15,15,16.08,10.34,13.21,313.41,426.33,0.52,0.07,63.53,140.73,190.1,17.89,0.21,1.05
2021,9,15,16,15.83,10.4,13.11,140.1,214.62,0.41,0.07,75.33,59.25,94.42,6.6,0.03,0.15
2021,9,15,17,15.44,10.48,12.96,25.55,27.92,0.37,0.07,87.02,8.1,10.6,0.96,0,0.02
2021,9,15,18,15.12,10.55,12.83,0,0,-999,-999,-999,0,0,0,0,0
2021,9,15,19,14.92,10.55,12.74,0,0,-999,-999,-999,0,0,0,0,0
2021,9,15,20,14.62,10.57,12.6,0,0,-999,-999,-999,0,0,0,0,0
2021,9,15,21,14.4,10.62,12.51,0,0,-999,-999,-999,0,0,0,0,0
2021,9,15,22,14.07,10.67,12.37,0,0,-999,-999,-999,0,0,0,0,0
2021,9,15,23,13.88,10.65,12.27,0,0,-999,-999,-999,0,0,0,0,0
2021,9,16,0,13.64,10.59,12.12,0,0,-999,-999,-999,0,0,0,0,0
2021,9,16,1,13.41,10.44,11.92,0,0,-999,-999,-999,0,0,0,0,0
2021,9,16,2,13.2,10.3,11.75,0,0,-999,-999,-999,0,0,0,0,0
2021,9,16,3,12.91,10.23,11.57,0,0,-999,-999,-999,0,0,0,0,0
2021,9,16,4,12.7,10.21,11.46,0,0,-999,-999,-999,0,0,0,0,0
2021,9,16,5,12.55,10.22,11.38,0,0,-999,-999,-999,0,0,0,0,0
2021,9,16,6,12.77,10.3,11.54,44.59,85.12,0.27,0.06,82.97,19.42,35.33,2.45,0.01,0.02
2021,9,16,7,13.86,10.3,12.08,161.53,296.98,0.37,0.05,70.81,69.35,131.83,8.48,0.06,0.33
2021,9,16,8,14.8,10.03,12.41,318.14,503.65,0.46,0.06,59.26,144.8,225.12,19.7,0.29,1.42
2021,9,16,9,15.47,9.73,12.6,490.95,673,0.55,0.07,48.91,224.77,300.5,30.39,0.61,3.02
2021,9,16,10,15.87,9.58,12.73,502.55,790.1,0.49,0.07,40.84,234.48,352.23,32.98,0.8,4.02
2021,9,16,11,16.14,9.54,12.83,455.33,842.77,0.42,0.07,36.62,206.38,375.58,30.43,0.79,4
2021,9,16,12,16.26,9.52,12.89,556.45,830.08,0.52,0.07,37.59,258.55,370.15,35.97,0.91,4.58
2021,9,16,13,16.34,9.51,12.93,475.42,751.35,0.48,0.07,43.42,213.3,335.67,29.98,0.68,3.4
2021,9,16,14,16.4,9.46,12.93,452.25,613.4,0.55,0.07,52.48,202.17,274.6,26.66,0.48,2.4
2021,9,16,15,16.24,9.43,12.83,347.89,428.65,0.58,0.07,63.35,155.98,191.92,19.24,0.23,1.15
2021,9,16,16,16.09,9.46,12.78,187.33,216.42,0.55,0.08,75.18,80.6,95.45,8.47,0.04,0.2
2021,9,16,17,15.58,9.43,12.51,29.8,28.8,0.41,0.09,86.93,9.77,10.95,1.09,0,0.02
2021,9,16,18,15.07,9.22,12.14,0,0,-999,-999,-999,0,0,0,0,0
2021,9,16,19,14.89,8.99,11.94,0,0,-999,-999,-999,0,0,0,0,0
2021,9,16,20,14.88,8.74,11.81,0,0,-999,-999,-999,0,0,0,0,0
2021,9,16,21,14.88,8.51,11.69,0,0,-999,-999,-999,0,0,0,0,0
2021,9,16,22,14.76,8.48,11.62,0,0,-999,-999,-999,0,0,0,0,0
2021,9,16,23,14.57,8.65,11.61,0,0,-999,-999,-999,0,0,0,0,0
2021,9,17,0,14.26,8.94,11.6,0,0,-999,-999,-999,0,0,0,0,0
2021,9,17,1,14.03,9.21,11.62,0,0,-999,-999,-999,0,0,0,0,0
2021,9,17,2,13.88,9.42,11.65,0,0,-999,-999,-999,0,0,0,0,0
2021,9,17,3,13.73,9.63,11.68,0,0,-999,-999,-999,0,0,0,0,0
2021,9,17,4,13.52,9.89,11.7,0,0,-999,-999,-999,0,0,0,0,0
2021,9,17,5,13.17,10.16,11.67,0,0,-999,-999,-999,0,0,0,0,0
2021,9,17,6,13.22,10.47,11.84,83.77,88.38,0.48,0.09,82.66,34.4,36.58,3.45,0.01,0.05
2021,9,17,7,14.4,10.77,12.58,288.48,300.35,0.64,0.08,70.51,125.08,133.12,13.52,0.09,0.5
2021,9,17,8,15.46,10.73,13.09,501.71,506.2,0.72,0.07,58.93,222.15,225.92,26.59,0.38,1.9
2021,9,17,9,16.52,10.52,13.52,674.26,673.02,0.76,0.07,48.56,300.12,299.1,37.59,0.73,3.6
2021,9,17,10,17.54,10.23,13.89,788.95,793.73,0.77,0.06,40.45,353.7,352.92,45.71,1.06,5.25
2021,9,17,11,18.51,9.94,14.22,835.24,845.85,0.77,0.06,36.22,373.65,374.92,48.77,1.22,6.05
2021,9,17,12,19.26,9.83,14.55,820.57,825.15,0.77,0.06,37.24,364.55,363.15,47.01,1.14,5.65
2021,9,17,13,19.65,10.12,14.89,752.63,753.73,0.77,0.06,43.14,335.33,334.02,42.82,0.95,4.65
2021,9,17,14,19.73,10.33,15.04,606.7,601.1,0.73,0.07,52.26,266.9,265.52,32.52,0.57,2.83
2021,9,17,15,19.65,10.44,15.05,425.77,421.17,0.7,0.08,63.17,185.95,185.95,21.2,0.24,1.25
2021,9,17,16,19.19,10.62,14.9,221.86,219.08,0.64,0.08,75.02,94.67,95.52,9.57,0.05,0.23
2021,9,17,17,18.12,11.12,14.62,33.78,29.65,0.45,0.09,86.83,11.15,11.2,1.22,0,0.02
2021,9,17,18,17.01,11.96,14.48,0,0,-999,-999,-999,0,0,0,0,0
2021,9,17,19,16.87,12.6,14.73,0,0,-999,-999,-999,0,0,0,0,0
2021,9,17,20,16.76,13.03,14.9,0,0,-999,-999,-999,0,0,0,0,0
2021,9,17,21,16.64,13.29,14.96,0,0,-999,-999,-999,0,0,0,0,0
2021,9,17,22,16.47,13.35,14.91,0,0,-999,-999,-999,0,0,0,0,0
2021,9,17,23,16.25,13.4,14.83,0,0,-999,-999,-999,0,0,0,0,0
2021,9,18,0,16.05,13.36,14.7,0,0,-999,-999,-999,0,0,0,0,0
2021,9,18,1,15.98,12.89,14.43,0,0,-999,-999,-999,0,0,0,0,0
2021,9,18,2,16.02,12.01,14.01,0,0,-999,-999,-999,0,0,0,0,0
2021,9,18,3,16.1,11.02,13.56,0,0,-999,-999,-999,0,0,0,0,0
2021,9,18,4,15.88,10.56,13.23,0,0,-999,-999,-999,0,0,0,0,0
2021,9,18,5,15.69,10.49,13.09,0,0,-999,-999,-999,0,0,0,0,0
2021,9,18,6,15.91,10.63,13.27,48.4,86.05,0.27,0.06,82.34,21.15,35.95,2.69,0.01,0.02
2021,9,18,7,16.98,10.64,13.8,163.45,290.52,0.36,0.05,70.21,72.98,128.75,9.86,0.09,0.42
2021,9,18,8,18.5,10.73,14.62,304.93,492.17,0.44,0.06,58.61,138.08,219.9,18.73,0.3,1.45
2021,9,18,9,20.18,11.55,15.87,345.79,658.9,0.38,0.07,48.21,161.02,294.48,22.77,0.49,2.48
2021,9,18,10,21.42,12.01,16.72,415.1,772.12,0.4,0.07,40.07,191.15,344.58,27.91,0.71,3.62
2021,9,18,11,22.4,12.23,17.32,500.52,840,0.46,0.07,35.83,231.17,377.85,34.08,0.92,4.7
2021,9,18,12,23.39,12.56,17.98,420.2,819.02,0.39,0.07,36.89,201.3,368.67,29.16,0.76,3.88
2021,9,18,13,23.11,13.08,18.1,183.39,732.75,0.19,0.07,42.86,93.1,330.58,14.32,0.34,1.75
2021,9,18,14,22.89,13.33,18.11,155.66,592.35,0.19,0.06,52.04,77.38,268.23,11.79,0.24,1.2
2021,9,18,15,22.07,13.71,17.89,103.55,410.45,0.17,0.05,62.99,50,186.48,7.58,0.11,0.52
2021,9,18,16,21.17,14.13,17.65,26.27,206.58,0.08,0.05,74.88,11.12,93.2,1.55,0.01,0.05
2021,9,18,17,20.43,13.83,17.12,16.71,27.9,0.22,0.05,86.73,5.35,11.33,0.73,0,0
2021,9,18,18,19.41,12.35,15.88,0,0,-999,-999,-999,0,0,0,0,0
2021,9,18,19,18.35,10.83,14.59,0,0,-999,-999,-999,0,0,0,0,0
2021,9,18,20,17.57,9.64,13.6,0,0,-999,-999,-999,0,0,0,0,0
2021,9,18,21,16.92,8.68,12.8,0,0,-999,-999,-999,0,0,0,0,0
2021,9,18,22,16.41,7.64,12.02,0,0,-999,-999,-999,0,0,0,0,0
2021,9,18,23,15.9,6.57,11.24,0,0,-999,-999,-999,0,0,0,0,0
2021,9,19,0,15.37,5.97,10.67,0,0,-999,-999,-999,0,0,0,0,0
2021,9,19,1,14.81,5.8,10.3,0,0,-999,-999,-999,0,0,0,0,0
2021,9,19,2,14.26,5.8,10.03,0,0,-999,-999,-999,0,0,0,0,0
2021,9,19,3,13.79,5.83,9.8,0,0,-999,-999,-999,0,0,0,0,0
2021,9,19,4,13.3,5.88,9.59,0,0,-999,-999,-999,0,0,0,0,0
2021,9,19,5,12.83,5.94,9.39,0,0,-999,-999,-999,0,0,0,0,0
2021,9,19,6,12.78,6.12,9.44,96.2,95.98,0.52,0.09,82.02,37.52,37.75,3.8,0.01,0.05
2021,9,19,7,13.81,6.01,9.91,323.73,318.88,0.7,0.08,69.91,133.92,134.62,14.3,0.11,0.55
2021,9,19,8,15.44,5.37,10.4,539.58,540.8,0.76,0.07,58.28,230.58,232.3,27.57,0.39,2
2021,9,19,9,16.77,4.53,10.65,712.33,708.52,0.79,0.07,47.85,305.92,303.88,38.29,0.74,3.65
2021,9,19,10,18.02,3.81,10.91,827.23,833.1,0.8,0.06,39.68,359.77,358.67,46.55,1.07,5.25
2021,9,19,11,19.35,3.94,11.65,879.89,887.45,0.8,0.06,35.44,381.2,381.58,49.89,1.23,6.08
2021,9,19,12,20.44,6.33,13.38,865.82,868.45,0.8,0.06,36.55,375.52,373.15,48.8,1.17,5.8
2021,9,19,13,21.19,8.08,14.64,787.85,789.73,0.8,0.06,42.58,342.45,340.92,43.93,0.95,4.7
2021,9,19,14,21.78,8.16,14.97,642.75,636.9,0.77,0.07,51.82,276.33,274.75,33.93,0.59,2.9
2021,9,19,15,22.12,7.83,14.98,456.77,450.83,0.74,0.08,62.81,194.3,193.83,22.25,0.25,1.3
2021,9,19,16,21.83,8.11,14.97,226.82,222.33,0.64,0.09,74.72,93.23,93.42,9.46,0.05,0.23
2021,9,19,17,20.39,9.37,14.87,38.2,34.23,0.48,0.09,86.62,12.35,12.45,1.3,0,0.02
2021,9,19,18,19.1,8.96,14.03,0,0,-999,-999,-999,0,0,0,0,0
2021,9,19,19,18.51,7.62,13.06,0,0,-999,-999,-999,0,0,0,0,0
2021,9,19,20,17.81,6.36,12.08,0,0,-999,-999,-999,0,0,0,0,0
2021,9,19,21,16.91,5.85,11.38,0,0,-999,-999,-999,0,0,0,0,0
2021,9,19,22,15.96,6.07,11.01,0,0,-999,-999,-999,0,0,0,0,0
2021,9,19,23,15.13,6.45,10.79,0,0,-999,-999,-999,0,0,0,0,0
2021,9,20,0,14.43,6.82,10.62,0,0,-999,-999,-999,0,0,0,0,0
2021,9,20,1,13.83,7.05,10.44,0,0,-999,-999,-999,0,0,0,0,0
2021,9,20,2,13.33,7.18,10.26,0,0,-999,-999,-999,0,0,0,0,0
2021,9,20,3,12.94,7.24,10.09,0,0,-999,-999,-999,0,0,0,0,0
2021,9,20,4,12.6,7.22,9.9,0,0,-999,-999,-999,0,0,0,0,0
2021,9,20,5,12.29,7.14,9.72,0,0,-999,-999,-999,0,0,0,0,0
2021,9,20,6,12.51,7.06,9.79,79.63,79.48,0.41,0.09,81.68,30.38,30.58,3.42,0.01,0.05
2021,9,20,7,13.98,6.74,10.36,294.74,288.33,0.62,0.08,69.6,117.73,118.17,12.63,0.09,0.5
2021,9,20,8,16.3,5.85,11.08,523.22,519.58,0.73,0.07,57.96,219.62,220.27,25.85,0.37,1.85
2021,9,20,9,18.8,4.97,11.89,710.09,715.1,0.78,0.06,47.5,307.02,308.38,38.76,0.77,3.75
2021,9,20,10,20.51,6.52,13.52,825.64,827.85,0.79,0.06,39.3,361.62,358.83,46.77,1.09,5.33
2021,9,20,11,21.58,7.94,14.76,881.98,883.02,0.8,0.06,35.05,383.98,381.9,50.22,1.25,6.17
2021,9,20,12,22.51,8.19,15.35,858.86,860.92,0.79,0.06,36.2,374.05,371.92,48.55,1.18,5.83
2021,9,20,13,22.99,8.16,15.58,777.39,776.42,0.78,0.06,42.3,339.62,337.23,43.38,0.95,4.65
2021,9,20,14,23.03,8.11,15.57,644.65,639.4,0.77,0.07,51.6,279.7,278.42,34.59,0.61,3
2021,9,20,15,22.79,8.15,15.48,451.29,445.02,0.73,0.07,62.64,193.55,193.1,22.25,0.26,1.33
2021,9,20,16,22.27,8.39,15.33,225.27,221.4,0.62,0.09,74.57,93.62,94.05,9.59,0.05,0.25
2021,9,20,17,21.14,8.77,14.95,36.7,33.45,0.45,0.09,86.52,12.15,12.45,1.34,0,0.02
2021,9,20,18,19.87,8.79,14.33,0,0,-999,-999,-999,0,0,0,0,0
2021,9,20,19,18.12,8.79,13.45,0,0,-999,-999,-999,0,0,0,0,0
2021,9,20,20,16.08,8.51,12.3,0,0,-999,-999,-999,0,0,0,0,0
2021,9,20,21,14.8,8.25,11.53,0,0,-999,-999,-999,0,0,0,0,0
2021,9,20,22,14.07,7.77,10.92,0,0,-999,-999,-999,0,0,0,0,0
2021,9,20,23,13.49,7.15,10.33,0,0,-999,-999,-999,0,0,0,0,0
2021,9,21,0,12.91,6.55,9.73,0,0,-999,-999,-999,0,0,0,0,0
2021,9,21,1,12.35,6.19,9.26,0,0,-999,-999,-999,0,0,0,0,0
2021,9,21,2,11.97,6.12,9.05,0,0,-999,-999,-999,0,0,0,0,0
2021,9,21,3,11.61,6.22,8.91,0,0,-999,-999,-999,0,0,0,0,0
2021,9,21,4,11.23,6.26,8.75,0,0,-999,-999,-999,0,0,0,0,0
2021,9,21,5,10.84,6.26,8.55,0,0,-999,-999,-999,0,0,0,0,0
2021,9,21,6,10.94,6.24,8.59,77.47,102.38,0.38,0.06,81.34,31.65,40.92,3.76,0.01,0.05
2021,9,21,7,11.59,6.08,8.83,272.93,315.77,0.57,0.07,69.3,115.33,134.65,13.52,0.09,0.48
2021,9,21,8,12.37,5.98,9.17,422.46,530.27,0.59,0.07,57.64,180.9,230.3,22.9,0.28,1.45
2021,9,21,9,13.01,5.94,9.48,564.88,701.35,0.62,0.07,47.15,247.95,305.75,32.6,0.54,2.65
2021,9,21,10,13.6,6.17,9.89,624.34,816.5,0.59,0.07,38.91,279.5,357.1,37.75,0.73,3.6
2021,9,21,11,14.12,6.51,10.31,579.73,877.7,0.52,0.07,34.65,261.02,384.6,36.27,0.76,3.98
2021,9,21,12,14.51,7.03,10.76,605.19,859.75,0.55,0.07,35.84,271.8,376.7,37.41,0.77,3.88
2021,9,21,13,14.81,7.57,11.19,600.78,775.23,0.6,0.07,42.02,268.08,339.73,36.16,0.66,3.2
2021,9,21,14,14.89,7.65,11.27,416.99,631.8,0.49,0.07,51.38,185.77,276.8,24.8,0.36,1.77
2021,9,21,15,14.71,7.75,11.23,264.45,440.05,0.42,0.06,62.46,117.08,191.9,15.23,0.14,0.75
2021,9,21,16,14.58,7.73,11.15,107.88,222.95,0.3,0.06,74.41,46.3,95.42,5.62,0.02,0.1
2021,9,21,17,14.32,7.69,11.01,22.15,32.12,0.27,0.06,86.41,7.25,12.1,0.98,0,0
2021,9,21,18,14.08,7.85,10.97,0,0,-999,-999,-999,0,0,0,0,0
2021,9,21,19,13.98,8.02,11,0,0,-999,-999,-999,0,0,0,0,0
2021,9,21,20,13.85,8.2,11.02,0,0,-999,-999,-999,0,0,0,0,0
2021,9,21,21,13.8,8.3,11.05,0,0,-999,-999,-999,0,0,0,0,0
2021,9,21,22,13.74,8.06,10.9,0,0,-999,-999,-999,0,0,0,0,0
2021,9,21,23,13.61,7.49,10.55,0,0,-999,-999,-999,0,0,0,0,0
2021,9,22,0,13.2,6.94,10.08,0,0,-999,-999,-999,0,0,0,0,0
2021,9,22,1,12.71,6.65,9.68,0,0,-999,-999,-999,0,0,0,0,0
2021,9,22,2,12.37,6.45,9.4,0,0,-999,-999,-999,0,0,0,0,0
2021,9,22,3,12.09,6.49,9.29,0,0,-999,-999,-999,0,0,0,0,0
2021,9,22,4,11.85,6.8,9.32,0,0,-999,-999,-999,0,0,0,0,0
2021,9,22,5,11.57,7.16,9.37,0,0,-999,-999,-999,0,0,0,0,0
2021,9,22,6,11.58,7.35,9.47,85.13,108.08,0.41,0.08,80.99,34.83,43.98,3.88,0.01,0.05
2021,9,22,7,12.64,7.21,9.92,287.05,319.9,0.59,0.07,69,122.23,138.45,13.91,0.09,0.48
2021,9,22,8,13.91,7.25,10.58,468.6,527.77,0.64,0.07,57.31,204.4,231.4,25.38,0.34,1.75
2021,9,22,9,15.02,7.38,11.2,621.27,697.48,0.67,0.07,46.8,276.27,307.1,35.74,0.69,3.38
2021,9,22,10,15.82,7.44,11.63,686.48,815.12,0.65,0.06,38.52,307.15,360.88,40.87,0.96,4.75
2021,9,22,11,16.61,7.41,12.01,778.27,875.4,0.7,0.06,34.26,349.6,388.58,47.12,1.19,5.98
2021,9,22,12,17.26,7.34,12.3,626.55,859.88,0.57,0.07,35.5,286.23,382.33,39.92,1.02,5.15
2021,9,22,13,17.62,7.44,12.53,705.66,779.12,0.7,0.07,41.75,317.6,346.92,41.95,0.94,4.65
2021,9,22,14,17.58,7.73,12.66,597.73,638.88,0.7,0.07,51.17,265.73,284.88,33.66,0.6,2.95
2021,9,22,15,17.28,8.15,12.72,444.59,450.05,0.71,0.07,62.29,196.23,200.73,23.02,0.27,1.38
2021,9,22,16,16.69,8.6,12.64,233.41,233.7,0.64,0.08,74.27,100.9,102.88,10.4,0.05,0.25
2021,9,22,17,15.76,9.03,12.4,39.7,36.83,0.45,0.09,86.3,13.83,14.2,1.46,0,0.02
2021,9,22,18,14.73,9.33,12.03,0,0,-999,-999,-999,0,0,0,0,0
2021,9,22,19,14.41,9.42,11.91,0,0,-999,-999,-999,0,0,0,0,0
2021,9,22,20,14.2,9.44,11.82,0,0,-999,-999,-999,0,0,0,0,0
2021,9,22,21,14.05,9.51,11.78,0,0,-999,-999,-999,0,0,0,0,0
2021,9,22,22,13.92,9.68,11.8,0,0,-999,-999,-999,0,0,0,0,0
2021,9,22,23,13.78,9.82,11.8,0,0,-999,-999,-999,0,0,0,0,0
2021,9,23,0,13.52,9.83,11.67,0,0,-999,-999,-999,0,0,0,0,0
